id;review_title_e_message;Satisfeito
39730;tudo certo;1
39733;produto dentro do que esperava alem da entrega ter chegado antes do prezo previsto.;1
39740;produto diferente da foto anunciada e entrega feita de maneira ridícula, sem proteção o produto ficava solto dentro da caixa. parece que nem trabalham no ramo kkkk amadores.;0
39744;possui uma ótima qualidade, porém seu cabeamento é frágil mas eu recomendaria sim pois é muito bom!!;1
39760;ok;1
39770;produto ok, recomendo. entregou no prazo combinado.;1
39787;recebi no prazo essa máscara é excelente e deixa o cabelo muito macio.;1
39794;muito bom!!! entrega super rápida e produto conforme a descrição.;1
39796;o produto funciona bem, é um pouco duro os botões , demorou a entrega por ser final de ano, mas já comprei outros produtos e a entrega é qualidade são bons.;1
39800;muito bom;1
39802;tudo maravilhoso;1
39813;supe recomendo mt bom;1
39818;comprei um kit de 3 produtos e foi entregue apenas 1. propaganda enganosa!;0
39826;recebi antes do prazo e o produto veio conforme esperado;1
39831;produto chegou, parece muito bom, mas só tem um porem, na foto do anúncio mostrava seis pentes e só viram 4. em nenhuma parte dizia que a foto era meramente ilustrativa e também vi outros anúncio do m;0
39848;produto dentro das espectativas;1
39858;ótimo muito rápido na entrega;1
39876;recebi o produto diferente do que foi anunciado e comprado.;0
39878;;1
39884;"ótimo a entrega chegou bem antes do prazo...
parabéns pela agilidade.";1
39911;ótimo serviço.;1
39914;produto incompleto não entendi, o pedido foi de três unidades, e veio apenas uma. gostaria de uma explicação, ou o dinheiro de volta. ainda recomento a loja porque foi a primeira vez que isso aconteceu. obrigado.;0
39918;recebi dentro do prazo e de acordo com o que foi vendido! super recomendo!;1
39919;não recebi os buchinhos não recebi os buchinhos só veio a nota fiscal em um carta;0
39934;ótimo muito legal, entrega no prazo e com qualidade.;1
39942;o produto veio com defeito, aparência de usado!;0
39959;o pedido chegou antes do previsto, tudo entregue corretamente.;1
39977;o produto não foi entregue. aguardo providências urgente.;0
39982;recebi no prazo e o produto que comprei, porém, não funciona no aparelho para o qual pretendia usar. irei devolvê-lo. a empresa aceitou devolução.;0
39998;tudo certo pena que o produto não é muito bom;1
40019;a caixa dá a impressão de produto usado, a qualidade deixa a desejar. como foi para minha neta, passou. mas guardei a nota e se der problema vou reclamar, pois achei caro para a aparencia e qualidade;0
40024;produto sem manual de mon gostei do móvel mas é a primeira vez que eu vejo um móvel ser entregue sem manual de montagem. apesar de pequeno, nininguém é obrigado a saber montar. eu consegui, mas muita gente pode não conseguir.;1
40028;veio estragada, os ilhoes soltos. n indico;1
40042;"a compra foi boa só que não mostrava o tamanho necessito de trocar a bolsa para pegar uma maior fico grato com a compreensão.
thânia almeida";1
40054;o produto chegou muito rápido! recomendo!;1
40059;recomendo;1
40082;ótimo produto;1
40091;chegou antes do prazo, bem embalado, recomendo;1
40092;super recomendo rapidez na entrega. super recomendo;1
40112;entrega antes do prazo. muito bom!;1
40139;recomendo o produto chegou bem antes do prazo.;1
40146;comprei o mouse gamer usb 3200 dpi ótico 7 botões x soldado gamer e recebi o mouse gamer usb spider 2 om-705 preto/vermelho fortrek;0
40149;otimos produtos;1
40172;3 tem problema com un cartucho o preto nao funciona;0
40187;tenho receio de comprar pois já vi avaliações negativas sobre algumas lojas parceiras das lannister.;1
40191;entrega até antes do prazo e de maneira correta, porém eu esperava um produto de melhor qualidade. as toalhas não são tão macias e felpudas, como aparenta na fotos.;1
40220;perfeito;1
40239;chegou direitinho.;1
40259;recomendo sim esta loja como sempre produtos suber bem embalados ,entrega ate antes do prazo tudo perfeito super recomendo o baratheon;1
40271;excelente compra! o produto chegou rápido e de acordo com a descrição de venda. nada a reclamar.;1
40276;adesivos mal feitos os adesivos vieram cortados de forma errada.;0
40280;produto de boa qualidade e bonito, entrega antes do prazo. não tive problema nenhum... recomendo o produto;1
40286;muito bom, comprei o produto , o prazo era extenso, porem , recebi muito antes do prazo final.;1
40287;faltou 1 unidade de luminária.;0
40290;o produto veio bem embalado e antes do prazo! fiquei satisfeita com a entrega! o perfume é um pouco enjoativo! mas uso bem pouquinho misturado com essencial masculino. fica bom!;1
40304;falta de produto  comprei duas cortinas porém só veio uma cortina na nota consta duas gostaria de saber o que vai ser feito porque isso é falta de respeito com o consumidor que compra e quer recebe aguardo retorno;0
40307;ótimo ótimo atendimento.;1
40321;chegou antes do prazo, produto de boa qualidade e exatamente como descrito;1
40330;recebimento nota 10 tudo perfeito;1
40344;bom;1
40389;ótimo;1
40407;comprei e o prazo prometido era de 15 dias úteis.... chegou em 2 dias!! muito satisfeita parabéns!;1
40421;"adoro comprar nessa loja ...é fácil 
 sem complicações....e chega rápido...";1
40422;o produto veio com defeito.;0
40424;loja boa, produto ruim protetor de baixa qualidade... faz barulho e esquenta... não recomendo!;0
40431;comprei 3 controle remoto e cobrou frete nos 3 poderia ter cobrado so 1 frete mais os produtos são bons;1
40433;"gostei muito da agilidade da entrega , o produto bem embalado e em perfeito estado,
dessa maneira recomendo e voltarei a comprar.
sileide";1
40434;deveria ter a opção de entrega mais rapida, obviamento com o custo equivalente, para os casos de urgencia no recebimento do produto.;1
40448;excelente atendinento, presteza e rapidez na entrega, produto conforme anunciado.;1
40455;gostei muito,super recomendo,recebi antes mesmo do prazo .;1
40476;capinha simples  película boa material, parace se boa qualidade, vou testar se for boa mesmo vou mudar minha opinião, mais boa pra quem proteger seu dispositivo.;1
40492;super recomendo;1
40499;ate o presente momento não recebi o produto,estava com o prazo de entrega dia 03/02/2018, estou no aguardo , e poderiam ser mais eficientes.;0
40513;tudo correto! obrigada;1
40532;entrega rápida gostei muito;1
40538;9 ótima entrega! do jeito que eu gosto! parabéns!!!??????;1
40547;muito bom;1
40552;rapida entrega;1
40568;????;1
40586;horrível, uma fraude!!!! oferta falsa, não comprem !! não entregam, não existe produto!;0
40590;perfeito excelente produto.;1
40591;produto com avaria, funcionou por um minuto e depois na liga mais.;0
40608;ok;1
40644;recomendo muito bom;1
40664;muito bom o produto e um ótimo design.;1
40665;inicialmente estava satisfeita com a loja. mais até o momento não recebi o meu pedido, por tanto estou sem poder avaliar a loja.;0
40670;eu solicitei devolução;0
40674;achei muito bom site recomendo sim a outras pessoa;1
40677;"comprei dois produtos e ambos, mesmo enviados em dias diferentes, estão como em ""dificuldade na entrega"" segundo o rastreamento dos correios. o que nunca me aconteceu antes.";0
40680;relógio pedi o produto errado, solicitei autorização para devolução, até agora sem resposta.;0
40684;recomendo muito bom;1
40694;entrega dentro do prazo! tudo ok.;1
40697;seja senmpre asim muito bem foi entregue antes da data estão de parabens;1
40707;loja sem as mínimas condições de atuar como revendedores, não se preocupam com a logística ou seja saber se o produto chegou ao seu destino final.;0
40719;mandaram uma fragrancia diferente da que eu pedi e ate agora nao retornaram meu email de reclamaçao sobre providencias;0
40726;nunca tive problema algum com as lannister;1
40760;produto maravilhoso;1
40771;o produto é uma porcaria, não parece com o que foi apresentado.;0
40776;legal;1
40800;ainda não sei se é o produto correto pois não instalei.;1
40822;protetor de porta produto dentro do esperado. bom.;1
40841;o produto chegou em perfeito estado. bem embalado, antes da data de chegada. pense numa satisfação número 1000.;1
40847;bom;1
40852;muito lindo;1
40853;faltou uma peca na cadeira;0
40857;foi entregue super rápido e não tive nenhum problema com o produto;1
40867;não recebi todos os produ falta duas unidades do outro produto que comprei.;0
40876;ele veio totalmente errado, preciso que vocês respondam meu email sobre devolução;0
40881;satisfeita! produto entregue dentro do prazo.;1
40886;errei na hora de inserir o endereço, informei o acontecido por antendimento email, e no final recebi o produto no prazo. uma sugestão seria que funcionalidade de rastreio funcione tmb nos imprevistos.;0
40905;produto veio com problema quero um retorno da loja pois estou com problemas ele não liga;0
40906;ótimo;1
40910;tempo de entrega entrega muito rápida perfeito;1
40939;olá, o produto chegou na data combinada, e veio certinho.;1
40950;bonita peça de decoração. comprarei mais.;1
40958;bom;1
40969;produto chegou na data prevista e de bom qualidade;1
40971;super recomendo  otimo entrega super rapido;1
40984;bom;1
41036;demora na entrega, o produto veio arranhado em algumas partes e a película mesmo propria para o celular, e menhor do que a tela.;0
41080;excelente entrega muito rápida, produto conforme a descrição. indicaria sim a loja para um amigo. obrigada!;1
41097;muito bom. nunca tive problemas. parabéns pela eficiência.;1
41118;recomendo;1
41121;ainda não recebi meu produto, o qual já foi pago, e não recebi nenhuma justificativa sobre o motivo do atraso.;0
41123;conforme vi na loja;1
41128;entrega rápida, produto corresponde conforme a foto.;1
41136;minha compra foi cancelada por falto do producto no stok e ainda não devolveron minho dinheiro. para que colocam esso na venta cuando não esta en existencia no stok;0
41141;produto bem embalado e entregue no prazo;1
41142;o produto realmente funciona, a cachorrada calou a boca geral...;1
41145;entregou antes do prazo, bem embalado e ainda com embalagem reciclada, mostrando preocupação com meio ambiente.;1
41148;gostei do produto!;1
41149;faltou o item 1, ou seja, não recebi as 2 saias. quero a outra.;0
41158;"recebi a toalha errada, mais barata!!!!
quero trocar ou receber o reembolso.
como proceder? vou a alguma loja? qual endereço em sp?";0
41160;eu não recebi meu preduto. estou aguardando.;0
41164;não recebi o produto dentro do prazo estipulado pela loja;1
41192;produto entregue muito antes do prazo estipulado;1
41208;um absurdo eu gosto de compra na stark mais esse passou dos limites paguei e ja faz um mes e não recebi meus produtos estou decepcionado;0
41209;produto veio trocado produto veio trocado;0
41215;recomendo produto de ótima qualidade e foi entregue antes do prazo.;1
41234;ótimo produto!;1
41260;muito bom!!!;1
41265;superou as expectativas...;1
41266;nao gostei do produto, nao limpa a corrente conforme fala no anuncio;0
41273;muito bom entregue bem antes do prazo pefeiro recomendo;1
41312;os porta edredons são muito bem feitos e a entrega bem rápida, como sempre.;1
41314;feliz com a compra;1
41316;entrega rápida. tudo certo.;1
41318;adorei. veio antes do prazo. produto de ótima qualidade.;1
41320;excelente;1
41321;excelente,chegou 16 dias antes do previsto;1
41327;muito bom;1
41334;vendedor pontualíssimo, recomendo.;1
41338;"foi pedido 06 caixas do produto
so entregaram 04 foi reclamado niguem retornou os pedidos entregues oa273532805 br
oa273532779 br
oa273532782 br
oa273532796 br
obs: gostaria de um retorno urgent";0
41339;;1
41348;produto veio com um furo, em uma capa de carro impermeável não pode haver duros, vou adaptar com uma fita mas deixo meu protesto a respeito do produto.;0
41367;não recebi os puff´s.  comprei 2 puffs e um chromebook. a entrega foi incompleta. os puffs nao foram entregues. tento telefonar para reclamar e nenhum dos telefones consigo falar com um atendente. lastimável.;0
41389;otimo chegou muito antes do previsto. excelente atendimento;1
41393;rapidez;1
41408;foi entregue dentro do prazo indicado ou ate mesmo alguns dias antes...com produto sem danos dentro das indicações apresentadas quando selecionei o produto.;1
41412;recomendo pedido chegou bem antes do prazo. relógio veio embalado direitinho na caixa.;1
41418;nossa muito bom super recomendo esta loja muito obrigada.;1
41483;preciso saber da data de entrega pois até agora não recebi;0
41485;boa, pode melhorar só houve um problema a tinta preta vazou, melhorar a embalagem, colocar alguma coisa para não ficar balançando, perdi bastante a tinta preta.;0
41502;decepção! fiz essa comora p um controle de smart tv conforme pedido, vcd encaminharam um outro controle q nao tem a opção da smart tv. sendo assim inútil a compra!!!;0
41528;adorei o produto! super recomendo o lojista. recebi muito antes prazo e tudo veio conforme o esperado. realmente adorei e recomendo para todos no stark.;1
41543;o correio informou problemas com a entrega...encaminhei 2 mensagens e não tive retorno...recebi uma ligação no sábado das lannister que a entrega seria no prazo...mas até o momento nada.;0
41551;a entrega está atrasada quase uma semana. no dia 11/09 há dois registros falsos de entrega no histórico do site. nos correios consta que a encomenda não chegou ao destino.;0
41575;o produto chegou antes do prazo previsto.;1
41579;ótimo atendimento e produto.;1
41584;muito bom.;1
41585;satisfeita com a compra;1
41609;entrega rápida.;1
41610;recomendo;1
41613;meu produto não chegou ainda ñ tenhi como descrever o q achei do produto pq até agora não chegou!!;0
41617;mt bom;1
41625;chegou depois do previsto. mas o produto é bom.;1
41644;otimo;1
41655;bom  produto chegou antes do prazo parabéns a empresa;1
41686;não entregaram o produto e agora estão alegando que há dificuldade na entrega. uma simples capa de máquina de lavar que deveria ser entregue em um bairro da capital do estado com toda infraestrutura.;0
41697;produto falso! veio em uma caixinha completamente nada a ver com o produto.;0
41713;bom atendimento;1
41715;"produto entregue antes do prazo.
eu recomendo.";1
41734;era pra ser um presente de aniversário, porém ñ foi cumprida a data da entrega.;0
41741;entrega antes do prazo ?? ??????????;1
41759;é impressionante os efeitos positivos do produto.;1
41760;bem delicado;1
41762;nao recomendo não foi o produto que visualizei não compro mais nada pela internet nesta lojha;0
41769;o produto não foi entregue na data prevista e o vendedor não me informou os motivos da demora para a entrega.;0
41776;"produto muito bom, ótima qualidade e veio conforme mostra a foto!
recomendo!!!!";1
41781;produto de excelente qualidade, chegou super rapido.;1
41782;transmissão top aguenta bastante tempo;1
41794;fiz a compra, o cadastro, recebi notificação de que o pedido foi entregue em uma unidade do correio, fui na u nidade e nao estava la. aguardo retorno imediato, todos os itens estao acontecendo o mesmo;0
41808;muito satisfeita, eu amei minha prancha malina ??;1
41815;os cabos diferentes do produto comprei cabos novos mas não funcionou como efetuar a troca?;0
41816;excelente qualidade. parabéns.;1
41826;ainda não recebi, se soubesse que iria demorar tanto bem teria comprado. estou acostumada a comprar aqui no site, mas nunca uma mercadoria demorou tanto. estou me perguntando, será que ainda chega?;0
41828;o produto veio errado.reclamei na empresa e estou aguardando a solução;0
41830;produto chegou antes do prazo e exatamente o que eu esperava. recomendo.;1
41850;meu produto ainda não foi entregue e os correios notificaram que não chegou lá ainda;0
41863;excelente! chegou antes do prazo;1
41881;não entregaram a mercadoria completa;0
41893;ótimo;1
41894;excelente gostei muito do produto e da rapidez da entrega.;1
41895;gostaria de receber o meu produto que ate gora não;0
41901;chegou tudo certo mas... poderia chegar mais rápido como os outros produtos adquiridos pela lannister.;1
41919;excelente atendimento, produto chegou antes do previsto, muito obrigada.;1
41948;gostei bastante fui informada que o correio teve em minha casa no sábado dia 02/13 mais infelizmente eu tinha saindo precisei sair pra fazer alguns pagamentos e tinha que ser pela parte da ma;1
42000;entrega no prazo, ótimo acabamento, apaixonada pelo produto! recomendo!;1
42003;entrega rápida;1
42008;o produto tinha a aparência de metal não tinha informações e era boracha;0
42033;produto muito bom, só esperava que fosse um pouco maior, mas ainda assim gostei. estiloso, leve e prático. em relação a demora da entrega acredito que a culpa foi dos correios e não dá targaryen.;1
42040;muito rápido. recomendo;1
42047;ok ok;1
42049;"excelente produto.
obrigada";1
42061;nota10 muito bom e.rápido chegou antes.do prazo ????????;1
42068;entrega rápida, ótimo preço loja muito boa.;1
42072;não gostei veio com defeito;0
42091;adorei a credibilidade da loja. me deram até dia 14/02/2018 para entrega é o mesmo chegou 27/01/2018. comprarei outras vezes e super indico. obrigada;1
42108;gostei da rapidez na entrega da mercadoria, bem embalado e bem antes do prazo, estão de parabéns;1
42111;meu pedido veio faltando 1 controle forao pedidos 2;0
42149;recebi o produto dentro do prazo, com muita tranquilidade. parabéns ?;1
42155;produto entregue dentro do prazo combinado. não houve nenhum problema.;1
42159;cabo hdmi divisor recebi o produto conforme o pedido, me entregaram no prazo correto;1
42201;ótimo -;1
42217;super índico 10;1
42236;excelente loja;1
42256;excelente;1
42262;produto chegou com embalagem toda amassada, nota fiscal correta(com 110v), porém, o produto é 220v.;0
42270;sem recomendação está faltando receber um produto: pulseira masculina de couro caveira couro legítimo + pedra preto 20;0
42284;muito bom;1
42286;prazo de entrga muito longo , e quando chega a data prevista , não entrega. - pessimoparceiro;0
42324;ótimo;1
42339;"infelizmente a prestadora de serviços não tem capacidade de avaliar nem o tamanho de um capacete pedi um 61 veio um 58 
fiz a devolução perdi a vontade é o encanto pelo produto e pela loja";0
42342;ótimo;1
42372;excelente empresa tudo ocorreu conforme o combinado;1
42375;entrega dentro do prazo;1
42391;vendedor honesto podem confiar continuem assim;1
42415;ótimo;1
42422;não recebi um dos produtos..atendimento pelo sac é péssimo pessoas mal treinadas.sempre compro pelo site lannister nunca tive problemas mas dessa vez horrível..sem explicações atendentes péssimos;0
42432;produto bom  produto muito bom porém não ganhou 5 estrelas porque veio com uma pequena falha de fabricação. mas no geral é um produto muito bom...;1
42440;só um problema!!!# comprei com selo prime e estão me cobrando frete;1
42455;loja completamente descompromissada com o cliente. no ato da compra a data de entrega era uma. após finalizar a compra, a data era outra diferente do anunciado e mesmo assim até hoje não entregaram.;0
42485;não gostei muito pq o verso da colcha é branca, tipo um forro...decepcionei.;0
42490;recebi tudo dentro do prazo e conforme o combinado;1
42494;não é um produto que chega e é passível de instalação. sem manual, é necessário entrar em contato com a empreaa fabricante. um produto caro que exige plataforma windows para instalação e configuração.;0
42501;produto otimo, recomendo chegou antes do prazo limite, e estou satisfeita.;1
42503;não recomendo a ninguém a empresa pois até agora não receber meu produto .;0
42544;muito bom. chegou direitinho. recomendo!;1
42546;produto de qualidade, entrega rápida!;1
42552;excelente prestação de serviço.;1
42556;bom produto;1
42565;o produto é bom, de boa qualidade, mas esperava algo um pouco mais sofisticado.;1
42576;produto entregue corretamente e antes do prazo marcado.;1
42594;bons produto, como o combinado.;1
42607;chegou antes do prazo e e linda demais;1
42608;excelente o produto que adquiri e de excelente qualidade, veio muito bem embalado, entrega foi bem antes do prazo. gostei muito.;1
42621;recebi o produto certo dentro do prazo!;1
42657;chegou antes do prazo, bem embalado e exatamente como descrito.;1
42673;obrigada!!!;1
42734;"comprei o produto pra receber no dia 31/01
e recebo ele dia 11/01 . 20 dias antes";0
42735;peguei frete para minha residência, e tive um prejuízo pra retirar no correio!!!;0
42739;vcs podiam abaixar o valor do frete e colocar de vez enquando frete gratis,seu frete e muito caro!!!!;1
42752;recebi o produto bem embalado e no prazo informado.;1
42759;pedido em espera  recebi um email informando sobre devolução do produto, porém desconheço essa solicitação não foi eu quem fez. continuo aguardando a entrega dentro do prazo informado.;0
42782;a primeira vista nada q não tenha atendido aos requisitos achei q fosse uma câmera q vc tivesse acesso em tempo real mais me enganei, mais o produto é bom, indico;1
42830;gostei muito, a loja até me mandou uma caneta de brinde;1
42844;aviso que comprei nas américas e se não receber vou divulgar na internet e entrar no procon. quero o meu produto ??estou furiosa;0
42845;cancelei esse pedido, nem era para chegar o e-mail em questão e tenho outros 2 pedidos pendentes, com atraso na entrega, sem qualquer suporte das lannister.;0
42853;rápido e eficiente;1
42858;"eu comprei dois óculos e vieram dois brincos 
quero trocar o produto";0
42865;entregue no prazo;1
42869;ótimo produto;1
42871;"suspensão de rosca tebão mais um cliente satisfeito pode ter certeza que vou fazer outras compras e indicar para todos amigos... nota 1000
parabéns";1
42873;eficientissimo .;1
42905;não chegou disse q tava com problema e até agora nada...preciso saber vai chegar ou não... preciso saber..;0
42913;correio não entregou na minha residência tive q ir busca lá correios;0
42936;ainda não recebi pois de férias.;0
42939;nota 10;1
42945;adorei ,vem com estojo. lindo.;1
42948;rapido, boa qualidade..;1
42962;"entrega no prazo correto produto em otima qualidade super satisfeita com a minha compra
muito feliz pelo o produto adquerido tanto na entrega como na qualidade do material recebido";1
42970;muito obrigado pela rapidez;1
42971;excelente produto;1
42974;recomendo entrega rápida.;1
42987;ótima recomendo!;1
42996;bom.;1
43001;insatisfeita realizei a compra de 2 relógios só recebi um, não me foi informado que seriam entregues separados, ao entrar em contato a loja falou que ainda iriam postar o outro, preciso do rastreamento c garantia.;0
43014;maravilhoso produto bom recebi bem antes do esperado tudo perfeito, super recomendo.;1
43018;não foi bem o que eu esperava mas é boa!;1
43040;"tudo certo gostei e volto a comprar
estão de parabéns";1
43042;linda a bolsa;1
43050;muito bom produto atendeu as expectativas;1
43069;recebi antes que eu esperava;1
43092;ótima empresa  compra garantida.;1
43094;produto entregue como esperado, antes do período combinado. super recomendo!;1
43095;toner já está instalado e funcionando perfeitamente.;1
43099;muito bom, produto conforme anunciado, entrega antes do prazo.;1
43105;produto de boa qualidade chega no prazo;1
43106;o volume e muito baixo;1
43129;botimo;1
43167;prateleira de tamanho ideal ao que eu esperava,;1
43182;meus produtos estavam previstos para 8 de novembro e até agora nada;0
43187;excelente  fiquei muito satisfeito com a compra;1
43191;vcs me enviaram e-mail avisando que chegou, mas não chegou. meu prédio tem portaria 24h e poderia ter recebido se alguém tivesse ido. aguardo!!!!;0
43205;o produto é muito bom de boa qualidade e muito bem feito! gostei muito!;1
43209;recebi um email dizendo q não seria possivel entregar o produto pois não tinha estoque do mesmo. estou aguardando o credito para comprar em outra loja;0
43210;cortina muito bom. foi exatamente o que pedi.;1
43221;excelente vendedor;1
43231;chegou dentro do prazo e bem embalado;1
43241;fiquei muito satisfeita com o produto e tb com a rapidez na entrega, entregaram antes da data de previsão.;1
43258;super recomendo!!! recebi antes do prazo!!! bem embalado!;1
43273;produto muito bonito, gos produto muito bonito, chegou no prazo correto parece um trofeu, qualidade ótimo para presente;1
43293;ñ recebi o produto.;1
43312;"produto errado pedi o produto na cor cinza e recebi na cor bege, pela burocracia para troca, tive que ficar com esse mesmo,
pessimima experiência, erro primario.";0
43324;produto excelente! me surpreendeu! bom e de boa qualidade.;1
43327;parabéns entrega super rapido.;1
43340;orivel o produto veio com a caixa do mp3 quebrada e sem a parte da caixa que estava quebrada , e com um grande defeito na bateria.;0
43348;otimo veio muito rápido, recomendo;1
43353;nao recebi o produto.;0
43364;tudo chegou certinho, só esperava que o massageador fosse mais potente. vi um vídeo onde parecia uma super massagem e a pele chegava a ficar vermelha mas não chegou a tanto.;1
43378;ótima compra.. qualidade excelente e o valor melhor ainda .. recomendo;1
43387;ainda não posso avaliar nem o estado do produto nem a loja,quando chegar farei uma avaliação justa .;0
43420;eu super recomendo baratheon é realmente um sait de confiança produtos em geral ótimo de boa qualidade o preço melhor ainda a entrega super rápido parabéns sou uma consumidora muito satisfeita.;1
43425;embalagem e entrega produto bem embalado. entrega demorou mais que as concorrentes, porém foi 2 dias antes de vencer o prazo.;1
43439;produto bonito, entrega rápida;1
43445;otimo ocorreu tudo perfeito , entregue antes da data...;1
43455;a loja entregou outro produto sem previa concordância;0
43479;gostei foi entregue bem antes do prazo super rápido;1
43487;não recebi o produto  não recebi o produto e ainda não tive o reembolso;0
43497;fiz uma compra tranquila, recebi emails sobre o andamento do produto, não houve nenhum atraso e meu produto chegou novinho embalado e bem antes do prazo.;1
43500;comprei no site cabos hdmi retrátil e me foi enviado outro tipo. na compra a foto e discrição era retrátil. a dois dias liguei para esta loja deixei recado e não retornaram. estou aguardando.;0
43501;o produto chegou rápido e correto.;1
43521;maravilhoso comprar nas lannister;1
43529;"pedido entregue incompleto.
solicitado 2 faixas.
recebido somente 1.
como proceder?";0
43555;satisfeito;1
43556;nao recebi o produto;0
43581;nao gostei do pacote, veio todo amassado, mal embalado;0
43593;entregaram metade comprei 2 e ainda estou aguardando 1 pote. responderam com código de rastreio e dizendo que enviam separado por segurança. quando receber confirmarei por aqui;0
43617;entregou no prazo e adorei o produto conforme a descrição .;1
43630;entrega dentro do prazo.;1
43632;o prazo para entrega do meu pedido, que paguei o frete, estava considerada para 01/09 e não recebi na em minha residencia até hoje....;0
43641;recebi apenas 1 unidade e comprei 2. tento ligar toda hora na lannister.com e não consigo. já enviei reclamação e solicitação de resposta varias vezes sem retorno.;0
43644;produto de ótima qualidade superou minhas expectativas.;1
43647;após a compra no site, fiz a solicitacao do cancelamento da msm e nao fui atendido. tentei várias vezes entrar em contato e nao consegui. agora que o produto chegou quero devolve lo.;0
43667;estou aguardando eu comprei 3 produtos só veio 1;0
43671;tapete super macio  eu recomendo, tapete fino mas com pelos macios.;1
43685;atendimento normal;1
43692;eu quero meu produto  comprei a garrafa térmica,e um kit de toalhas de 10 toalhas,porém só chegou a garrafa,até agora nada das toalhas.......quero muito um retorno por favor;0
43714;não recebi o produto !;0
43717;recebi dentro do prazo, material do produto frágil, porém atende as necessidades.;1
43722;excelente produto produto muito bem feito! recomendo;1
43731;"recebi o produto no prazo, mas não gostei do relogio.
solicitei o reembolso, e até o momento (14/09) não tive retorno da empresa. o produto já foi encaminhado a eles, enada";0
43735;"parece mais uma lona, e só vem uma parte da ""cortina"".";0
43739;muito bom atendimento! pedido dentro do prazo!;1
43758;perfeito  sempre compro na sua lannister e nunca tive qualquer problema recomendo pela qualidade e por preços justos;1
43764;recebi no dia seguinte, e o prazo era 8 dias úteis! !!! muito bom, superou as expectativas!;1
43767;boa qualidade;1
43806;trabalho de qualidade entregue no prazo produto em perfeito estado bem embalado recomendo!;1
43810;imaginei que o material fosse um pouco superior , mais é bom. espero ser resistente e duradouro. a entrega chegou bem antes da data prevista isso foi muito bom. conferir tá tudo em perfeitas condições;1
43813;simplesmente, não serve pra nada.;0
43825;cadeirinha veio errada e ate agora não entraram em contato comigo me dando a solução do meu problema. o produto é para presente ate sábado dia 25/11 e ninguém me da uma solução!;0
43841;entrega atrasada;0
43858;veio antes do prazo, super recomendo.;1
43865;produto entregue corretamente;1
43879;o produto demorou muito para chegaro q não é comum tratando-se de lannister.com já conheciaa escovae não entendo pq tem preços disparatados como os que paguei. r$ 128, r$50,00, r$55, etc+ frete.;0
43884;.;1
43887;recebi bem antes do prazo previsto.;1
43904;recomendo mas quem for comprar tem q enviar msg extra informando exatamente como quer o produto. encomendei na cor vermelha e veio na cor cinza. claro q vou ficar c ele pois é cansativo só de pensar em trocar;0
43924;amei,chegou super rápido, fiquei hiper satisfeita e o perfume que já uso há tempos,é divinoooo!!!;1
43945;tudo certo! pedi e chegou no tempo e o produto certo!;1
43955;"bom muito bom; no atendimento, rapidez na compra, segurançaa etc.";1
44014;otimo vendedor otimo produto entrega super rapida;1
44033;tudo conforme pedido. bom vendedor.;1
44039;veio no prazo combinado super bem embalado.;1
44041;veio antes do prazo, muito bem embalado e de material resistente o produto, muito bom.;1
44049;não tenho nem o que opinar! não recebi o objeto comprado.;0
44051;bom vendedor.... recomendo.... demorou um pouco mais ta bom. entregaram direitinho.;1
44054;recebi o produto antes do prazo previsto!;1
44060;relógio casio tudo conforme a compra realizada.;1
44067;otima;1
44101;muito linda! produto de ótima qualidade, ficou perfeita na minha cama. chegou antes do prazo.;1
44111;não compraria em momento algum novamente nessa loja . confiei e comprei o produto que eu conheço, marca que eu conheço e veio algo totalmente diferente. não indico. estou frustrada.;0
44113;produto bom responsavel pela entrega até antes do prazo.;1
44141;naõ egue 20/03 como combinado e nem ninguem ligou para da uma satisfação;0
44151;recomendo. produtos chegaram rápido, bem embalados e em ótimo estado.;1
44160;bom;1
44186;foi entregue antes do prazo.;1
44216;comprei um aparelho para voltagem 220(sta catarina), enviaram 110.em contato com a diluka power disseram que mandariam um transforormadorque foi recebido, mas pinos não combinam,teria comprar um t;0
44230;tudo ok, produto de acordo com o anunciado, só não foi melhor porque a entrega foi pelos correios, empresa estatal que presta um péssimo serviço, mas dessa vez entregaram no prazo...;1
44250;desta compra estou decepcionado!;0
44259;tudo certo, produto recebido e nota fiscal enviada com o mesmo.;1
44270;entrega muito rápida;1
44284;"fiz a compra .já cobraram no meu cartão todo o valor e não recebi a mercadoria. confirmando endereço de entrega caso haja alguma divergência.
cep:30710-020
av :nossa senhora de fátima 2672 carlos pr";0
44288;veio tudo certo, no prazo indicado. que eu achei que demorou demais, e as espatulas dentro da panela quando roda, fica batendo nos cantos da panela.;1
44308;recebi o produto no prazo mas solicitei o cancelamento pois a mercadoria veio com defeito.;0
44309;produto veio quebrado e, ao tentar trocar, foi simplesmente impossível pelo site da baratheon, enviei e-mails que não foram retornados e, por fim, paguei por algo que não usarei.;0
44344;otimo;1
44353;comprei um produto e foi entregue outro de valor correspondente a aproximadamente metade do valor do produto que eu havia comprado.;0
44362;ótimo!!!;1
44366;adorei as compras pelo site site confiável;1
44382;otimo;1
44388;bom produto;1
44403;"fiquei bem chateado, estalou esperando meu produto até agora e fico sabendo que está em cancelamento do pedido.
queria muito o produto é agora estou triste e com uma má impressão da loja!";0
44407;competente rapido, parabens atendeu uma necessidade de urgencia .;1
